Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2013","2013","t","3060717","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2014","2014","t","2011791.55","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2014","2014","t","3143110.54","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2015","2015","t","2108277.34","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2015","2015","t","3322221.52","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2016","2016","t","2170902.31","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2016","2016","t","3547142.23","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2017","2017","t","2438059.61","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2017","2017","t","3855322.47","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2018","2018","t","2550025.62","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2018","2018","t","3981603.53","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2019","2019","t","2557127.41","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2019","2019","t","4108486.2","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","2388264.45","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","3902058.11","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2021","2021","t","2617479.37","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2021","2021","t","3883108.24","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2022","2022","t","2931049.49","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2022","2022","t","4016638.77","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2023","2023","t","3066305.45","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2023","2023","t","3990951.32","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2024","2024","t","3137738.27","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2024","2024","t","4166759.95","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1961","1961","t","63061","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1961","1961","t","205813","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1962","1962","t","61395","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1962","1962","t","205968","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1963","1963","t","64838","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1963","1963","t","195510","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1964","1964","t","80377","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1964","1964","t","223545","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1965","1965","t","95755","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1965","1965","t","266945","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1966","1966","t","205999","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1966","1966","t","359944","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1967","1967","t","178601","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1967","1967","t","326187","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1968","1968","t","124318","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1968","1968","t","280979","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1969","1969","t","152472","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1969","1969","t","237012","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1970","1970","t","175484","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1970","1970","t","286816","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1971","1971","t","401504","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1971","1971","t","477821","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1972","1972","t","205413","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1972","1972","t","567093","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1973","1973","t","494896","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1973","1973","t","686847","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1974","1974","t","944686","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1974","1974","t","1105498","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1975","1975","t","727964","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1975","1975","t","868815","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1976","1976","t","812423","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1976","1976","t","932847","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1977","1977","t","900987","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1977","1977","t","977963","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1978","1978","t","1149812","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1978","1978","t","997257","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1979","1979","t","1277355","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1979","1979","t","1101602","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1980","1980","t","1110326","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1980","1980","t","986208","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1981","1981","t","1409996","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1981","1981","t","1342691","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1982","1982","t","1684334","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1982","1982","t","1572699","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1983","1983","t","1551400","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1983","1983","t","1503324","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1984","1984","t","1705223","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1984","1984","t","1668442","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1985","1985","t","2265398","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1985","1985","t","1862878","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1986","1986","t","2154379","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1986","1986","t","2149048","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1987","1987","t","1974590","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1987","1987","t","2060285","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1988","1988","t","2077884","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1988","1988","t","2220873","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1989","1989","t","2094362","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1989","1989","t","2271656","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1990","1990","t","1977106","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1990","1990","t","2123158","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1991","1991","t","2337374","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1991","1991","t","2439384","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1992","1992","t","2524538","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1992","1992","t","2683901","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1993","1993","t","2512149","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1993","1993","t","2872593","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1994","1994","t","3036093","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1994","1994","t","3283177","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1995","1995","t","3177168","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1995","1995","t","3527805","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1996","1996","t","3335597","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1996","1996","t","3694016","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1997","1997","t","3700473","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1997","1997","t","3760222","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1998","1998","t","4073627","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1998","1998","t","4055664","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","1999","1999","t","4441607","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","1999","1999","t","4258742","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2000","2000","t","4494591.92","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2000","2000","t","4353694.29","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2001","2001","t","4188477","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2001","2001","t","4085886","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2002","2002","t","4242748","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2002","2002","t","3871327","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2003","2003","t","4864897","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2003","2003","t","4138112","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2004","2004","t","4906649","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2004","2004","t","4615542","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2005","2005","t","5071013","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2005","2005","t","4765256","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2006","2006","t","5494147","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2006","2006","t","5512123","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2007","2007","t","5686919","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2007","2007","t","5817370","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2008","2008","t","6292991","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2008","2008","t","6553355","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2009","2009","t","6649172","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2009","2009","t","7083990","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2010","2010","t","6775755","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2010","2010","t","6897094","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2011","2011","t","7220385","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2011","2011","t","7404095","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2012","2012","t","7381390","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2012","2012","t","7610165","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2013","2013","t","7070263","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2013","2013","t","7208271","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2014","2014","t","7521125.87","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2014","2014","t","7733789.41","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2015","2015","t","7874709.96","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2015","2015","t","8067085.02","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2016","2016","t","8006678.96","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2016","2016","t","8045244.87","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2017","2017","t","8501261.25","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2017","2017","t","7943863.43","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2018","2018","t","7978432.05","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2018","2018","t","7705460.47","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2019","2019","t","7813426.7","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2019","2019","t","7835449.43","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2020","2020","t","7162169.21","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2020","2020","t","7621456.9","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2021","2021","t","7045031.1","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2021","2021","t","7821933.33","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","7529847.61","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","7510008.83","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2023","2023","t","8107640.38","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2023","2023","t","8135567.65","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","02211","Raw milk of cattle","2024","2024","t","8736307.55","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","02211","Raw milk of cattle","2024","2024","t","8668110.95","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1961","1961","t","12252600","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1961","1961","t","2099363","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1962","1962","t","9888156","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1962","1962","t","2211069","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1963","1963","t","8547663","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1963","1963","t","3826799","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1964","1964","t","9487438","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1964","1964","t","3995350","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1965","1965","t","8728028","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1965","1965","t","5390245","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1966","1966","t","9132585","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1966","1966","t","6174804","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1967","1967","t","7952128","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1967","1967","t","5433554","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1968","1968","t","8599895","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1968","1968","t","8167634","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1969","1969","t","10979179","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1969","1969","t","10034720","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1970","1970","t","10943335","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1970","1970","t","7590675","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1971","1971","t","11726810","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1971","1971","t","5198847","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1972","1972","t","11203678","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1972","1972","t","9126872","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1973","1973","t","12101857","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1973","1973","t","11567252","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1974","1974","t","11458269","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1974","1974","t","11223883","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1975","1975","t","11157134","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1975","1975","t","12625260","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1976","1976","t","12695639","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1976","1976","t","13705673","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1977","1977","t","11712225","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1977","1977","t","11235791","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1978","1978","t","12598774","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1978","1978","t","10540736","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1979","1979","t","13229592","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1979","1979","t","11582287","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1980","1980","t","14345152","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1980","1980","t","14998807","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1981","1981","t","15237745","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1981","1981","t","18110638","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1982","1982","t","15130315","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1982","1982","t","16341121","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1983","1983","t","11960488","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1983","1983","t","19655117","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1984","1984","t","14320456","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1984","1984","t","20961958","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1985","1985","t","16573406","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1985","1985","t","24747596","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1986","1986","t","15482641","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1986","1986","t","20851321","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1987","1987","t","14897008","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1987","1987","t","21694466","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1988","1988","t","16198891","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1988","1988","t","25185628","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1989","1989","t","14924918","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1989","1989","t","26243045","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1990","1990","t","14686953","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","0111","Wheat","1990","1990","t","27880644","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","0111","Wheat","1991","1991","t","15729733","A","Official figure",""
